K,layers,hidden_channels,out_channels,norm,lr,treatment,dropout,ratio,seed,aggregation,model_type,batch_size,rate_pairs,clusters,sampling,num_epochs,anomaly_detector,accuracy,f1,recall,precision,losses,test_accuracy,test_f1,test_recall,test_precision,f1_std
4.0,1.0,128.0,256.0,,0.005,removal,0.0,0.1593143777244887,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[2.9983423948287964, 2.874994397163391, 2.8198271989822388, 2.7986620664596558, 2.787109136581421, 2.7596993446350098, 2.727899432182312, 2.722908616065979, 2.7016395330429077, 2.7423092126846313, 2.7293373346328735, 2.6971877813339233, 2.749077796936035, 2.6542091369628906, 2.6668505668640137, 2.6579720973968506, 2.615958333015442, 2.634397864341736, 2.658273935317993, 2.596285343170166, 2.6052931547164917, 2.570024251937866, 2.6476155519485474, 2.5909870862960815, 2.556348204612732, 2.5341323614120483, 2.494762420654297, 2.5047223567962646, 2.6141068935394287, 2.4893853664398193, 2.439607262611389, 2.4576237201690674, 2.5015498399734497, 2.42149555683136, 2.459316849708557, 2.3801721334457397, 2.4042861461639404, 2.3703049421310425, 2.388984203338623, 2.377872109413147, 2.3298609256744385, 2.3469167947769165, 2.3200453519821167, 2.3283705711364746, 2.3470176458358765, 2.3045209646224976, 2.274152636528015, 2.265612244606018, 2.2654190063476562, 2.218654990196228]",0.9369163587504199,0.7437327825444073,0.776068376068376,0.7142703314288561,0.006204160830442023
4.0,1.0,256.0,256.0,,0.005,removal,0.0,0.1570582393000911,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.0221948623657227, 2.897573471069336, 2.8411632776260376, 2.820276141166687, 2.808181643486023, 2.781562328338623, 2.7489064931869507, 2.7444491386413574, 2.723147988319397, 2.7637652158737183, 2.75115704536438, 2.7185312509536743, 2.7708916664123535, 2.6752521991729736, 2.687965750694275, 2.679289937019348, 2.636311173439026, 2.6551963090896606, 2.6789175271987915, 2.6162315607070923, 2.6255366802215576, 2.589991569519043, 2.6684752702713013, 2.610861301422119, 2.5761587619781494, 2.552951693534851, 2.5145506858825684, 2.5244163274765015, 2.6345393657684326, 2.5081533193588257, 2.4589449167251587, 2.476375937461853, 2.5209951400756836, 2.4407544136047363, 2.4782878160476685, 2.3991483449935913, 2.423164963722229, 2.388879418373108, 2.4081099033355713, 2.3965442180633545, 2.3478078842163086, 2.364838480949402, 2.3387258052825928, 2.346684694290161, 2.3654953241348267, 2.3220977783203125, 2.2920167446136475, 2.283735990524292, 2.2829031944274902, 2.236467123031616]",0.9367819952972791,0.7435264098024005,0.7766381766381766,0.713598153386307,0.00887704624927607
3.0,1.0,256.0,256.0,,0.005,removal,0.0,0.1680510346589727,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[2.5522143840789795, 2.394624352455139, 2.3576364517211914, 2.3433330059051514, 2.3274848461151123, 2.3048696517944336, 2.2764365673065186, 2.270539164543152, 2.2609128952026367, 2.2825289964675903, 2.2708674669265747, 2.2394555807113647, 2.2778760194778442, 2.2106956243515015, 2.213594913482666, 2.1988086700439453, 2.164008617401123, 2.1771364212036133, 2.1967532634735107, 2.1467844247817993, 2.143691897392273, 2.1202136278152466, 2.172504425048828, 2.126263380050659, 2.1071046590805054, 2.0829737186431885, 2.0502740144729614, 2.05518114566803, 2.1302050352096558, 2.0313867330551147, 2.000271737575531, 2.01176381111145, 2.0405585765838623, 1.9828132390975952, 2.0060641169548035, 1.937700092792511, 1.9564769864082336, 1.9309911727905273, 1.939033567905426, 1.9396518468856812, 1.8933554887771606, 1.908539891242981, 1.8834328651428223, 1.8850522637367249, 1.8969975113868713, 1.8619360327720642, 1.8424193263053894, 1.833212435245514, 1.830674648284912, 1.7937906384468079]",0.9357742693987235,0.743442474322602,0.7891737891737892,0.7029923446043396,0.008082518318036056
5.0,1.0,128.0,256.0,,0.005,removal,0.0,0.1536268077823834,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.3502261638641357, 3.256116271018982, 3.17981219291687, 3.1523948907852173, 3.146054267883301, 3.1177470684051514, 3.0797879695892334, 3.077133297920227, 3.0446648597717285, 3.103171706199646, 3.088758707046509, 3.055923581123352, 3.118752598762512, 3.0024077892303467, 3.019315719604492, 3.021593928337097, 2.9729877710342407, 2.993754029273987, 3.0239847898483276, 2.9509477615356445, 2.9715012311935425, 2.924375295639038, 3.028739809989929, 2.9630709886550903, 2.9127771854400635, 2.8916136026382446, 2.84821093082428, 2.863577127456665, 3.006328821182251, 2.858616590499878, 2.7879912853240967, 2.8171085119247437, 2.872103214263916, 2.773033618927002, 2.8236207962036133, 2.74095356464386, 2.7676053047180176, 2.724827766418457, 2.755415678024292, 2.7314610481262207, 2.6830012798309326, 2.7015843391418457, 2.675207734107971, 2.6914944648742676, 2.7170228958129883, 2.667581081390381, 2.626101016998291, 2.61979603767395, 2.622167706489563, 2.5685248374938965]",0.9375209942895533,0.743387358781387,0.7675213675213675,0.7210697034399989,0.011912273152377525
4.0,1.0,256.0,256.0,,0.005,removal,0.0,0.1590336096210561,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.0001670122146606, 2.876846432685852, 2.8216373920440674, 2.8004746437072754, 2.788846254348755, 2.761481523513794, 2.729626178741455, 2.7246251106262207, 2.703586459159851, 2.744076371192932, 2.7310805320739746, 2.69925594329834, 2.7508405447006226, 2.6558998823165894, 2.6686049699783325, 2.659655213356018, 2.6175522804260254, 2.636139392852783, 2.659966468811035, 2.59786057472229, 2.6070204973220825, 2.5716241598129272, 2.6493359804153442, 2.5926519632339478, 2.558027505874634, 2.5357543230056763, 2.496342420578003, 2.5063587427139282, 2.615850567817688, 2.490928292274475, 2.4411938190460205, 2.45917010307312, 2.503227472305298, 2.423071265220642, 2.4609662294387817, 2.3816845417022705, 2.4058488607406616, 2.371831774711609, 2.3908605575561523, 2.3794511556625366, 2.3313822746276855, 2.34842848777771, 2.3215423822402954, 2.3299057483673096, 2.3485909700393677, 2.306013822555542, 2.2756484746932983, 2.267123222351074, 2.266854405403137, 2.2200982570648193]",0.9361773597581458,0.743126899116281,0.7829059829059829,0.7072445628825493,0.009176513496610302
4.0,1.0,256.0,256.0,,0.005,removal,0.0,0.1376456171931792,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.240488886833191, 3.111988663673401, 3.0533527135849, 3.0297218561172485, 3.0166085958480835, 2.988693952560425, 2.9524236917495728, 2.947816252708435, 2.9246386289596558, 2.9680891036987305, 2.9541903734207153, 2.9203230142593384, 2.976165533065796, 2.8729358911514282, 2.887032151222229, 2.8780280351638794, 2.831810474395752, 2.85208261013031, 2.877928853034973, 2.810651421546936, 2.821263313293457, 2.7816776037216187, 2.865807056427002, 2.8032939434051514, 2.7662177085876465, 2.7429168224334717, 2.70137357711792, 2.711428642272949, 2.8292354345321655, 2.6946240663528442, 2.640328884124756, 2.6610195636749268, 2.707990288734436, 2.6213696002960205, 2.662384033203125, 2.576608896255493, 2.6024322509765625, 2.565870523452759, 2.5854156017303467, 2.5741254091262817, 2.52137553691864, 2.5404536724090576, 2.5113091468811035, 2.5204176902770996, 2.54170560836792, 2.4931598901748657, 2.4610694646835327, 2.4521148204803467, 2.450916051864624, 2.4027421474456787]",0.93873026536782,0.7425143724479416,0.7492877492877492,0.7359763416475456,0.0025490013514033946
4.0,1.0,256.0,256.0,,0.005,removal,0.0,0.1584390864625842,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.0087409019470215, 2.88400936126709, 2.828733801841736, 2.806819438934326, 2.794874429702759, 2.7681580781936646, 2.735346555709839, 2.731010317802429, 2.709924817085266, 2.750487804412842, 2.737613797187805, 2.7053152322769165, 2.7575249671936035, 2.662590742111206, 2.674588203430176, 2.6665555238723755, 2.6234878301620483, 2.6423232555389404, 2.666441321372986, 2.6042028665542603, 2.612157464027405, 2.577528715133667, 2.655639171600342, 2.5984214544296265, 2.564172863960266, 2.5409880876541138, 2.5023550987243652, 2.5117911100387573, 2.6214966773986816, 2.496772527694702, 2.4468177556991577, 2.4651715755462646, 2.5090728998184204, 2.4288713932037354, 2.466776490211487, 2.3871198892593384, 2.411383032798767, 2.376713275909424, 2.39606773853302, 2.3855825662612915, 2.3365161418914795, 2.354069709777832, 2.327332019805908, 2.3353370428085327, 2.3544225692749023, 2.3105136156082153, 2.281262516975403, 2.27249813079834, 2.271934747695923, 2.2257704734802246]",0.936042996305005,0.7423043099626699,0.7806267806267806,0.7078871100050608,0.01228668546916572
4.0,1.0,128.0,256.0,,0.005,removal,0.0,0.1442882381745745,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.157897472381592, 3.0328162908554077, 2.975220203399658, 2.9527591466903687, 2.939858317375183, 2.911704421043396, 2.877467155456543, 2.8722442388534546, 2.8500319719314575, 2.8920968770980835, 2.8787225484848022, 2.845669984817505, 2.9002556800842285, 2.7992857694625854, 2.813210964202881, 2.804190993309021, 2.7591747045516968, 2.7792707681655884, 2.8046573400497437, 2.738710045814514, 2.748289108276367, 2.7102551460266113, 2.792815685272217, 2.7327938079833984, 2.6961885690689087, 2.6731547117233276, 2.63132643699646, 2.642547607421875, 2.757148027420044, 2.6261470317840576, 2.5731592178344727, 2.5929689407348633, 2.6393107175827026, 2.5547704696655273, 2.5941367149353027, 2.5104787349700928, 2.535874843597412, 2.500236988067627, 2.520097017288208, 2.508109927177429, 2.4575562477111816, 2.4754793643951416, 2.4472073316574097, 2.4561625719070435, 2.476521134376526, 2.4305139780044556, 2.3989285230636597, 2.3898717164993286, 2.3892918825149536, 2.3405354022979736]",0.9375209942895533,0.7421135921651232,0.7623931623931623,0.7231213305314875,0.007775244721484142
3.0,1.0,256.0,256.0,,0.005,removal,0.0,0.1598910100585889,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[2.620592474937439, 2.461828351020813, 2.4242074489593506, 2.4098962545394897, 2.3932230472564697, 2.369866132736206, 2.3397445678710938, 2.3339864015579224, 2.3231953382492065, 2.3458229303359985, 2.335055947303772, 2.302086353302002, 2.341508984565735, 2.2723283767700195, 2.2764519453048706, 2.2611955404281616, 2.225191831588745, 2.2389750480651855, 2.258906364440918, 2.2063159942626953, 2.204150915145874, 2.1803042888641357, 2.2335976362228394, 2.185493230819702, 2.16530704498291, 2.1416425704956055, 2.1082205772399902, 2.1126590967178345, 2.18965220451355, 2.0892693996429443, 2.0566751956939697, 2.0676604509353638, 2.0979180335998535, 2.038308262825012, 2.0629544258117676, 1.991251826286316, 2.0109580159187317, 1.9857725501060486, 1.9934985041618347, 1.9936917424201965, 1.9469004273414612, 1.9621461629867554, 1.9363134503364563, 1.9380372762680054, 1.9509334564208984, 1.9138914346694946, 1.894170105457306, 1.884663999080658, 1.881886899471283, 1.8435320258140564]",0.9356399059455827,0.7420988674230209,0.7851851851851851,0.7037440831555373,0.008713367052627088
4.0,1.0,256.0,256.0,,0.005,removal,0.0,0.1567724552463699,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.0260249376296997, 2.9018590450286865, 2.846273422241211, 2.8249090909957886, 2.8126065731048584, 2.7871696949005127, 2.7535436153411865, 2.748364567756653, 2.7270325422286987, 2.76800000667572, 2.7553871870040894, 2.7220417261123657, 2.7748944759368896, 2.6795148849487305, 2.691765546798706, 2.6836981773376465, 2.641148328781128, 2.659634590148926, 2.683230996131897, 2.6210795640945435, 2.6285805702209473, 2.593971371650696, 2.672601342201233, 2.615612506866455, 2.5805091857910156, 2.5573137998580933, 2.5180442333221436, 2.5285724401474, 2.637505888938904, 2.5126501321792603, 2.462655782699585, 2.481253504753113, 2.525381565093994, 2.444266200065613, 2.482136607170105, 2.402384638786316, 2.4266597032546997, 2.392071485519409, 2.4117724895477295, 2.4006028175354004, 2.3517026901245117, 2.369169235229492, 2.3419331312179565, 2.3504202365875244, 2.369585394859314, 2.325292468070984, 2.2962381839752197, 2.287420630455017, 2.2864959239959717, 2.239949345588684]",0.9362445414847163,0.7420626725126451,0.7777777777777778,0.7095564873993168,0.006842362176936558
3.0,1.0,256.0,256.0,,0.005,removal,0.0,0.1677814026665232,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[2.5553425550460815, 2.397773265838623, 2.360602855682373, 2.346940755844116, 2.330824851989746, 2.3068665266036987, 2.2798086404800415, 2.2739487886428833, 2.26405668258667, 2.2859630584716797, 2.2744840383529663, 2.2430297136306763, 2.281329870223999, 2.2135642766952515, 2.2174315452575684, 2.2020206451416016, 2.1665735244750977, 2.180250644683838, 2.1999502182006836, 2.150111198425293, 2.1471993923187256, 2.1237598657608032, 2.1754841804504395, 2.1298686265945435, 2.1096603870391846, 2.0868091583251953, 2.0537091493606567, 2.058227300643921, 2.1333996057510376, 2.034396767616272, 2.0032423734664917, 2.0140854120254517, 2.0441306829452515, 1.985285460948944, 2.009013831615448, 1.9396318197250366, 1.9592120051383972, 1.9341952800750732, 1.941993772983551, 1.9420478343963623, 1.8964929580688477, 1.9113211631774902, 1.8866629004478455, 1.8883137106895447, 1.8998958468437195, 1.865112841129303, 1.845076560974121, 1.8361027836799622, 1.8332990407943726, 1.7955719232559204]",0.9354383607658716,0.7420538715252718,0.7874643874643874,0.7018448260235806,0.0043318549963702055
5.0,1.0,128.0,256.0,,0.005,removal,0.0,0.152654112286753,366.6,mean,GATConv,2048.0,10.0,50.0,sage,50.0,nearest_neighbors,,0.0,0.0,0.0,"[3.3621877431869507, 3.2709834575653076, 3.1956228017807007, 3.1673516035079956, 3.1610244512557983, 3.132312297821045, 3.093712568283081, 3.0923712253570557, 3.059657096862793, 3.1176915168762207, 3.1038869619369507, 3.070981502532959, 3.1337538957595825, 3.01669442653656, 3.0339120626449585, 3.036007046699524, 2.987883448600769, 3.0079774856567383, 3.038003921508789, 2.964717388153076, 2.9849352836608887, 2.9376332759857178, 3.0432180166244507, 2.976833701133728, 2.927026391029358, 2.904664397239685, 2.8620392084121704, 2.8777679204940796, 3.020045042037964, 2.8718453645706177, 2.8014451265335083, 2.8299282789230347, 2.884845733642578, 2.7868963479995728, 2.8376513719558716, 2.7547545433044434, 2.78093421459198, 2.7380775213241577, 2.7677491903305054, 2.7436442375183105, 2.6954500675201416, 2.713892936706543, 2.6877455711364746, 2.703744053840637, 2.7299834489822388, 2.6800999641418457, 2.638354778289795, 2.63183331489563, 2.635300636291504, 2.580907106399536]",0.9371179039301311,0.7417698737658182,0.7658119658119658,0.719327171811812,0.010124239477896571
